4.2, 1.83, 1.0
4.78, 1.92, 1.03
4.78, 1.92, 1.03
4.62, 1.9, 1.03
3.11, 2.06, 1.03
4.23, 1.87, 1.04
4.23, 1.87, 1.04
3.51, 1.91, 1.06
3.51, 1.91, 1.06
4.17, 1.89, 1.07
4.17, 1.89, 1.07
4.65, 1.94, 1.07
4.65, 1.94, 1.07
4.54, 1.93, 1.08
4.54, 1.93, 1.08
4.38, 1.91, 1.08
2.94, 2.14, 1.09
2.94, 2.14, 1.09
4.5, 1.96, 1.12
4.5, 1.96, 1.12
4.18, 1.94, 1.13
4.18, 1.94, 1.13
4.09, 1.94, 1.14
4.09, 1.94, 1.14
3.12, 2.11, 1.15
3.12, 2.11, 1.15
4.67, 2.03, 1.17
4.67, 2.03, 1.17
4.12, 1.98, 1.19
4.06, 2.0, 1.22
4.06, 2.0, 1.22
4.54, 2.05, 1.22
4.54, 2.05, 1.22
4.43, 2.05, 1.23
3.51, 2.02, 1.23
3.51, 2.02, 1.23
4.39, 2.08, 1.27
4.39, 2.08, 1.27
4.06, 2.05, 1.28
4.06, 2.05, 1.28
3.98, 2.05, 1.29
3.98, 2.05, 1.29
4.56, 2.15, 1.33
4.56, 2.15, 1.33
3.94, 2.11, 1.38
3.94, 2.11, 1.38
4.43, 2.17, 1.38
4.43, 2.17, 1.38
3.05, 2.26, 1.4
3.05, 2.26, 1.4
3.51, 2.14, 1.41
3.51, 2.14, 1.41
3.12, 2.23, 1.43
4.27, 2.2, 1.44
4.27, 2.2, 1.44
3.94, 2.17, 1.45
3.94, 2.17, 1.45
3.86, 2.17, 1.46
3.86, 2.17, 1.46
4.43, 2.27, 1.5
4.43, 2.27, 1.5
4.3, 2.29, 1.55
4.3, 2.29, 1.55
3.81, 2.24, 1.56
3.81, 2.24, 1.56
3.38, 2.26, 1.6
4.14, 2.32, 1.62
4.14, 2.32, 1.62
3.82, 2.3, 1.64
3.82, 2.3, 1.64
3.73, 2.3, 1.65
3.73, 2.3, 1.65
4.3, 2.4, 1.68
4.3, 2.4, 1.68
3.05, 2.39, 1.72
4.17, 2.43, 1.75
4.17, 2.43, 1.75
3.68, 2.37, 1.76
4.0, 2.46, 1.83
4.0, 2.46, 1.83
3.68, 2.43, 1.85
3.59, 2.44, 1.87
3.59, 2.44, 1.87
4.17, 2.54, 1.89
4.03, 2.57, 1.96
4.03, 2.57, 1.96
3.86, 2.6, 2.05
3.45, 2.58, 2.11
3.88, 2.71, 2.2
3.88, 2.71, 2.2
3.72, 2.87, 2.46
0.99, 0.49, 10.0
3.13, 1.24, 10.0
3.44, 1.24, 10.0
0.99, -0.04, 10.0
1.31, 0.28, 10.0
3.55, 0.3, 10.0
3.87, 0.62, 10.0
4.0, 0.88, 10.0
4.31, 1.2, 10.0
2.35, 0.91, 10.0
2.67, 1.23, 10.0
0.68, 0.12, 10.0
1.0, 0.44, 10.0
3.9, -0.83, 10.0
4.22, -0.52, 10.0
3.11, -0.05, 10.0
3.42, 0.26, 10.0
1.52, -0.44, 10.0
1.84, -0.12, 10.0
1.11, 0.13, 10.0
1.42, 0.45, 10.0
4.2, 1.47, 10.0
3.27, 0.18, 10.0
3.59, 0.5, 10.0
3.27, -0.9, 10.0
3.58, -0.58, 10.0
4.15, -0.27, 10.0
4.46, 0.04, 10.0
4.49, 1.18, 10.0
4.81, 1.5, 10.0
2.31, -0.53, 10.0
2.63, -0.21, 10.0
4.74, 1.64, 10.0
0.78, 0.24, 10.0
1.09, 0.55, 10.0
1.44, -0.15, 10.0
1.75, 0.16, 10.0
3.65, -0.08, 10.0
3.96, 0.24, 10.0
3.86, 1.43, 10.0
4.43, 1.58, 10.0
2.17, -0.09, 10.0
2.48, 0.23, 10.0
0.72, -0.12, 10.0
1.03, 0.19, 10.0
2.15, -0.71, 10.0
2.46, -0.39, 10.0
4.28, 1.55, 10.0
3.37, 0.46, 10.0
3.69, 0.77, 10.0
4.3, 1.54, 10.0
2.31, -0.06, 10.0
2.63, 0.26, 10.0
4.64, 1.1, 10.0
4.96, 1.42, 10.0
2.75, 1.93, 10.0
2.29, 1.23, 10.0
2.61, 1.55, 10.0
4.39, -0.68, 10.0
4.71, -0.37, 10.0
4.57, 1.62, 10.0
2.33, 1.67, 10.0
2.65, 1.67, 10.0
4.18, 1.28, 10.0
4.49, 1.59, 10.0
1.18, 0.27, 10.0
1.5, 0.59, 10.0
4.44, -0.69, 10.0
4.76, -0.38, 10.0
4.68, -0.71, 10.0
4.99, -0.39, 10.0
2.83, -0.81, 10.0
3.14, -0.49, 10.0
4.72, 0.7, 10.0
5.04, 1.02, 10.0
3.49, 0.96, 10.0
3.81, 1.28, 10.0
0.57, -0.03, 10.0
0.88, 0.29, 10.0
4.34, -0.78, 10.0
4.66, -0.46, 10.0
4.55, 0.54, 10.0
4.87, 0.85, 10.0
3.89, -1.15, 10.0
4.21, -0.84, 10.0
4.43, 0.06, 10.0
4.75, 0.37, 10.0
1.23, -0.3, 10.0
1.54, 0.02, 10.0
3.13, -1.03, 10.0
3.44, -0.72, 10.0
4.59, 1.62, 10.0
4.91, 1.62, 10.0
3.93, -0.49, 10.0
4.25, -0.17, 10.0
2.37, 1.26, 10.0
2.69, 1.57, 10.0
4.0, 1.42, 10.0
3.22, -0.64, 10.0
3.54, -0.32, 10.0
4.66, -0.76, 10.0
4.98, -0.44, 10.0
4.88, 1.73, 10.0
2.47, 0.28, 10.0
2.79, 0.59, 10.0
1.48, 1.02, 10.0
1.79, 1.02, 10.0
4.06, 1.07, 10.0
4.38, 1.39, 10.0
4.35, 1.51, 10.0
4.53, 1.05, 10.0
4.85, 1.36, 10.0
4.81, 1.61, 10.0
1.8, 0.64, 10.0
2.11, 0.95, 10.0
3.19, 0.76, 10.0
3.51, 1.08, 10.0
0.41, -0.07, 10.0
0.72, 0.25, 10.0
2.87, 1.01, 10.0
0.69, -0.09, 10.0
1.0, 0.22, 10.0
2.0, 1.21, 10.0
2.31, 1.53, 10.0
3.52, -0.19, 10.0
3.83, 0.13, 10.0
0.82, 0.29, 10.0
1.14, 0.61, 10.0
3.15, -0.14, 10.0
3.47, 0.18, 10.0
4.49, -0.72, 10.0
4.8, -0.4, 10.0
3.57, 0.5, 10.0
3.88, 0.81, 10.0
2.46, -0.68, 10.0
2.78, -0.37, 10.0
2.89, 0.46, 10.0
3.2, 0.78, 10.0
4.88, 0.78, 10.0
5.2, 1.09, 10.0
4.27, -0.96, 10.0
4.58, -0.64, 10.0
4.68, 1.08, 10.0
5.0, 1.39, 10.0
4.69, 1.58, 10.0
4.6, -0.04, 10.0
4.92, 0.27, 10.0
3.65, -0.67, 10.0
3.96, -0.36, 10.0
2.14, 1.31, 10.0
2.46, 1.63, 10.0
2.47, -0.69, 10.0
2.79, -0.37, 10.0
3.01, 0.3, 10.0
3.33, 0.62, 10.0
4.29, -1.54, 10.0
4.61, -1.23, 10.0
0.77, 0.43, 10.0
1.09, 0.74, 10.0
4.73, 0.22, 10.0
5.05, 0.53, 10.0
2.23, -0.06, 10.0
2.54, 0.25, 10.0
4.78, -0.55, 10.0
5.1, -0.24, 10.0
4.76, 1.65, 10.0
2.97, 0.25, 10.0
3.29, 0.56, 10.0
0.87, -0.07, 10.0
1.19, 0.24, 10.0
4.46, -0.07, 10.0
4.78, 0.25, 10.0
2.45, -0.48, 10.0
2.76, -0.16, 10.0
1.92, 0.28, 10.0
2.24, 0.6, 10.0
2.7, -0.25, 10.0
3.01, 0.07, 10.0
3.06, 0.79, 10.0
3.38, 1.11, 10.0
1.83, 0.78, 10.0
2.14, 1.1, 10.0
2.49, -0.65, 10.0
2.81, -0.33, 10.0
2.56, 0.37, 10.0
2.87, 0.68, 10.0
2.39, -0.22, 10.0
2.71, 0.09, 10.0
4.22, 0.85, 10.0
4.54, 1.16, 10.0
2.37, -0.84, 10.0
2.68, -0.52, 10.0
3.4, -1.06, 10.0
3.72, -0.74, 10.0
2.31, 0.51, 10.0
2.62, 0.82, 10.0
3.47, 0.09, 10.0
3.78, 0.41, 10.0
2.05, -0.41, 10.0
2.37, -0.09, 10.0
2.55, -0.04, 10.0
2.86, 0.27, 10.0
3.51, 1.34, 10.0
